406,8549,7106,2065,8657,8733,4543,1565,1485,8822,2590,5396,8924,2424,3968,1825,2667,720,3096,1886,6384,3946,5623,1769,4885,9063,7714,4914,4494,6144,2440,7927,3395,556,2376,2022,6128,3358,2560,2526,9236,9315,3138,9416,3531,5471,2275,5374,9550,5433,3981,2012,1185,2187,2378,3394,9672,1161,1714,2788,7257,5186,4153,9787,4929,1035,2224,3798,6196,820,574,6113,9911,1579,3171,6583,8488,1299,5528,2495,5231,6015,4278,3671,5541,1277,2127,7942,8232,4455,4090,8090,830,5097,2572,886,4921,3113,2737,3769,2377
388,43,21,5,6,32,49,64,611,4860,8272,7743,8925,7852,8399,6923,8982,8984,7503,8142,6636,8400,7800,7836,9011,9064,9123,8349,9130,9138,7794,9166,6642,3188,7856,6631,6557,9195,8276,821,9237,9316,8095,9417,9477,8201,9493,8096,9551,4450,8071,6011,4799,8144,7707,7657,9673,7114,7541,9732,8122,7598,6517,9788,8146,7783,9850,8007,7375,7001,3317,7571,9912,9966,8423,7932,9998,8099,10029,8148,10042,10053,7540,7889,10067,8190,10077,10093,10111,7861,10134,10151,7395,6783,10171,6110,4334,7368,7873,10196,7722
398,8550,8609,6057,8658,8734,6368,4252,6483,8823,2056,7898,8926,705,1638,5926,5207,2373,5821,713,6415,6147,5358,2794,4425,9065,7389,3483,1020,5347,1378,8465,5919,347,1444,5802,5850,2998,5272,332,9238,9317,4443,9418,5993,6506,5604,6514,9552,4106,1696,126,563,1571,1371,7288,9674,835,3928,5520,4247,5985,3308,9789,4102,321,1787,3242,1894,2132,1382,2577,9913,4578,6946,7112,8132,3893,4320,4186,6114,6171,5599,5381,7230,1367,2178,6304,8209,3268,7883,8076,1413,4492,6017,1114,4496,1715,6725,7496,996
377,8551,8391,4608,8659,8735,5973,3979,5244,8824,4042,4949,8927,2205,4220,5057,3453,1249,5872,1795,4566,4873,2628,2129,7176,9066,7637,3207,5367,6811,1492,8466,2114,756,3077,2742,3180,3210,2345,726,9239,9318,4697,9419,5145,6486,4782,5098,9553,5582,2936,2445,1167,2026,1998,3619,9675,2396,1835,5605,2963,5423,3284,9790,5451,477,585,2576,1432,1212,663,5136,9914,1860,4788,5924,9999,3227,6813,3660,7416,6493,5237,1306,6875,764,973,8245,6831,5738,5589,7902,494,5757,4322,740,3235,2964,2923,2880,2525
424,8552,8610,4777,8660,8736,7016,828,6547,8825,5258,7122,8928,3715,1070,4088,1790,129,5979,1629,3728,1142,2697,2685,6073,9067,8402,5310,2511,7414,3459,9167,7059,65,1286,5432,2493,7202,6938,3189,9240,9319,7434,9420,5949,7715,5029,6747,9554,5616,4131,656,654,2769,3451,5135,9676,2137,6424,8034,7868,5483,7061,9791,6881,143,7428,1043,7151,1828,3017,7028,9915,2700,6491,6847,10000,4795,4759,6161,8431,5768,6749,2455,7417,1068,549,8498,10112,4515,8286,7641,135,5447,3426,82,2968,5937,4531,1965,4641
425,8553,7686,3060,8661,8737,5448,986,8089,8826,5350,5477,8929,3492,2112,5004,2194,127,3130,1124,2108,2269,4434,2904,3775,9068,8120,6356,2142,7692,4092,9168,3985,116,260,7025,3689,7135,6969,2341,9241,9320,6405,9421,6028,7673,4300,6760,9555,5897,3588,479,523,3820,3236,2767,9677,1580,6955,8072,7403,7236,7315,9792,7062,460,7049,3219,7074,783,3434,6230,9916,2043,6719,6742,10001,5069,4346,6748,8386,6291,6191,6916,7980,1404,931,10094,8438,6270,8509,7769,105,6691,1685,102,4364,6056,2665,2313,4500
407,8554,8611,6766,8662,8738,6136,5038,8004,8827,6843,7475,8930,1912,647,6801,3568,168,7356,353,6936,3694,1805,3324,6272,9069,6770,6817,1210,7345,754,9169,7881,88,1178,7814,1394,7233,6928,285,9242,9321,7867,9422,7729,7287,7250,7663,9556,7336,3421,81,236,909,1869,5967,9678,6261,7157,8225,7690,4436,5067,9793,7575,216,7192,774,4773,2254,4329,3610,9917,7567,6727,8073,8304,6899,4675,6443,8206,6518,7443,3942,8307,2462,684,10095,10113,7810,8510,8066,602,6826,6330,468,5925,1267,7733,7499,2709
426,8555,8135,3201,8663,8739,6239,2486,7648,8828,3008,4223,8931,3387,2058,6009,3512,140,3774,550,3838,2732,3506,2883,2922,9070,8137,5873,1177,7597,4008,8467,4047,191,730,7055,2688,6891,6485,453,9243,9322,6494,9423,5814,7057,5547,7172,9557,6345,3802,188,533,1938,2540,3081,9679,2188,5311,7835,7512,4708,5505,9794,6837,558,5786,3821,6527,1539,2216,6402,9918,4924,3343,7091,8292,4992,3764,6735,7560,5562,5275,6814,7990,1841,1330,8240,8338,7166,8511,7710,146,7020,4721,304,5494,2785,1852,3026,1881
427,8556,8180,3940,8664,8740,3076,1079,6778,8829,4970,5361,8932,2116,1041,3121,4635,715,2250,1929,2491,1259,4963,2899,8295,9071,7793,3850,5299,6897,3195,7353,5210,258,1776,3533,3797,6076,4550,4344,8216,9323,3139,9424,3557,6775,4168,6845,9558,1939,4957,1245,3882,3247,2573,6336,9680,1466,3484,5034,5634,3038,3067,9795,5392,2291,1088,3174,711,2119,2675,2386,9919,4037,4305,5313,10002,2781,7969,4745,6125,4448,2361,2878,6451,2166,3225,5410,2385,2972,7223,7832,1164,3768,2895,189,5454,3580,444,1110,2128
428,20,12,27,44,58,162,695,3783,8830,8092,7977,8933,5650,4367,5689,4555,582,5865,4212,6378,8998,5753,4140,9012,9072,9124,7752,7936,9139,7424,9170,6395,1766,539,7770,2163,8321,7728,7604,9244,9324,6829,9425,8324,9486,8354,8303,9559,7965,4447,6972,7930,5844,7803,8327,9681,4518,7765,8419,8171,7513,7915,9796,8152,2617,7916,5439,7951,2185,9859,4830,9920,4747,7252,8360,10003,7237,10030,6912,10043,10054,8334,5453,10068,3011,7869,10096,10114,7138,10135,10152,4584,7612,7592,2412,4171,10183,10190,8192,6810
361,8557,8612,4572,8665,8741,6097,4227,2382,8831,3637,5849,8934,2350,3511,4801,3516,3611,2420,1315,2868,1209,4017,1517,6520,9073,6572,2485,3545,3266,1902,8094,3930,2086,1967,1342,1499,3509,3307,1505,8277,9325,5107,9426,2920,1370,3698,2519,9560,1649,3828,1643,924,2104,1220,4230,9682,4215,4906,6667,5803,3045,4547,9797,3032,1093,3790,1168,5214,3810,2126,4828,9921,1018,1665,5593,10004,2442,4737,2500,5991,5163,3944,4932,3622,2347,3470,7547,7720,2876,5940,7365,3402,2680,3705,2409,899,2521,208,5833,1921
383,8558,8613,6062,8666,8742,5056,3526,7182,8832,4193,6926,8935,2866,592,2651,3890,823,3424,727,6283,1396,5486,3976,6859,9074,5590,4101,2848,6999,737,8468,6243,100,3812,5121,2246,4384,4079,571,9245,9326,4999,9427,6562,6818,5525,5843,9561,5823,2265,66,888,1006,1096,5445,9683,6515,1631,6656,5819,2659,6688,9798,4978,2662,1162,1207,6269,3525,4273,2101,9922,6207,1349,6889,8305,5364,3411,4563,7487,3351,5070,614,6367,3340,3373,6257,8505,5957,8059,8445,3391,5944,7082,501,5549,2937,2959,6720,1729
372,8559,8614,5647,8667,8743,6542,4467,6758,8833,3344,7253,8936,672,1429,4760,3454,3123,1914,2144,5140,4755,1322,3125,8378,9075,7084,4793,5482,4028,1034,8275,4895,1090,2307,3986,1632,2120,3721,284,8475,9327,4977,9428,3074,6507,3547,4429,9562,2819,4112,243,1141,261,1882,6365,9684,5019,2196,6301,6263,934,3906,9799,5264,777,4370,3635,4825,1915,4315,1379,9923,1734,5722,7047,7882,3709,4356,4110,7644,3489,2423,5100,7376,2586,3018,5322,8043,4597,7239,5200,1222,5612,3848,2723,4618,1551,798,6018,961
331,8448,8453,3772,8668,8744,4132,3800,1450,8834,2719,3915,8937,1970,1443,3106,3738,3855,4979,1570,1483,3684,4884,896,7024,9076,6867,2860,3393,4382,2318,7920,3304,1023,1233,4432,4184,3755,2454,2829,9246,9328,2993,9429,3238,3359,3300,4727,9563,4385,3217,1650,1358,1814,1346,4435,9685,3670,593,4952,4958,4604,2832,9800,1844,1203,2563,2555,5509,2200,2516,1688,9924,4386,1012,4277,10005,2529,3220,2850,5762,5052,3686,4197,4163,2435,2859,7645,6275,5545,6887,7473,3142,2698,1320,612,4164,3652,1206,6072,2109
357,8560,8615,5304,8669,8745,5635,1111,3770,8835,2903,5517,8938,2627,1745,4786,4829,2967,6042,1383,6116,644,4421,2405,7501,9077,3947,4922,1866,7255,637,7260,5397,307,4159,1255,1933,5162,5077,849,9247,9329,1076,9430,6878,6753,4390,6102,9564,6646,4587,471,626,1490,2532,3831,9686,5438,2944,4141,2940,4433,4674,9801,5704,338,5393,303,3917,3043,1963,4352,9925,4672,4892,4481,8489,4939,7611,5857,7442,6959,4579,2941,7685,1614,978,6684,7444,6990,7640,10153,1055,6151,3149,373,4262,3006,3626,7105,4014
429,8561,8616,4889,8670,8746,5667,1227,7929,8836,4077,4877,8939,928,816,6249,4375,213,5371,1922,2513,1874,1230,2478,6637,9078,7935,5125,2957,6995,4523,9171,6836,94,671,6489,2281,6901,4532,1839,9248,9330,4950,9431,6118,7684,6349,5882,9565,6141,5025,665,476,1123,1762,6474,9687,6575,5963,7097,7238,4457,6298,9802,5655,215,6331,4847,6511,3148,5884,2487,9926,3901,7358,7242,8490,4528,4437,5349,8020,3674,3641,4843,8065,1995,743,7970,7488,2571,8023,4872,111,7360,3320,139,3884,3868,6564,2077,5147
430,35,13,10,28,47,59,222,1439,7190,7465,4916,8940,2469,2071,5752,4878,7826,7853,4349,8992,8999,4082,3657,9013,9079,9125,6896,9131,9140,4725,9172,4514,7688,6937,7559,7857,9196,8121,7477,9249,9331,6423,9432,9478,9487,7809,9501,9566,7590,6822,8028,9615,4953,2228,8416,9688,8279,8418,5185,8145,7291,9739,9803,9845,4142,6669,6931,7378,4664,9860,3046,9927,7576,8330,8424,10006,5011,10031,7557,10044,10055,5572,7394,10069,7568,10078,10097,10115,8134,10136,10154,10162,2356,8373,10176,2365,10184,8344,10197,7483
310,8562,8617,1438,8671,8747,7228,4173,6499,8837,4418,2907,8941,1456,2735,5127,4043,164,5018,762,4972,3702,4218,2117,7109,9080,7423,4835,4969,5586,2752,8129,4763,1553,857,2607,2289,4099,5014,237,8411,9332,2646,9433,1931,6554,3827,6432,9567,4049,5015,588,1900,1409,2619,3083,9689,1908,5947,2762,2890,5621,1436,9804,6023,1430,6307,5363,5398,1229,4758,4639,9928,4374,1689,3030,8282,3866,5359,3031,5899,6221,3433,5781,7193,2891,3504,7463,7993,6957,7098,7457,578,3097,4379,2280,3887,1545,965,3035,287
431,8563,8392,4768,8672,8748,2707,692,6704,8838,5345,2771,8942,3895,3252,5740,3643,765,1719,1691,891,2241,4988,2909,4380,9081,7957,3858,2406,7148,3826,8318,4845,553,445,6107,6863,5279,5217,3724,9250,9333,6854,9434,4039,6213,2624,5102,9568,2745,5535,1534,522,3177,1661,3296,9690,6390,4411,6879,6308,2800,6060,9805,5779,610,6798,5150,4480,1215,5715,5449,9929,949,6606,2736,10007,3465,4574,4720,8009,6683,3751,3723,6920,738,1392,8310,10116,3039,7342,7711,649,5825,908,114,2585,5613,4754,4445,974
316,8564,8618,2296,8673,8749,5382,2857,3592,8839,3808,2366,8943,1928,1577,3989,3347,3037,2750,1699,4074,2391,4899,1658,6674,9082,7265,1524,3804,3193,2653,8319,1435,1859,2325,3639,3809,3833,4257,1268,9251,9334,874,9435,2090,5039,1701,2599,9569,4267,1128,1401,1082,1479,1107,2094,9691,4638,3073,4128,5552,4712,2154,9806,3584,773,3169,3303,4103,2574,1969,2072,9930,3446,5089,5156,10008,1883,4688,1850,7282,5890,2460,1463,4861,1964,2640,7879,6401,4599,7187,7724,1428,5607,3461,2008,2548,2452,3443,6217,2282
384,8565,8619,3945,8674,8750,5683,1695,7165,8840,5838,1823,8944,3150,1813,4704,4517,707,1398,1858,5867,3185,5784,2283,6074,9083,7998,4471,1135,6745,2186,7760,2299,182,1109,2656,1810,3904,3158,4293,8217,9335,3729,9436,3982,5534,3022,6533,9570,4615,4869,1711,478,2453,1406,4568,9692,3265,6682,6149,5721,6340,4202,9807,5576,597,3665,2027,1817,1981,3401,1822,9931,526,6092,6497,8491,4199,5440,3133,5688,7268,4332,3172,6981,3346,1529,7828,7283,5824,7523,7851,2122,5892,2734,117,704,5543,5564,5277,2272
333,8566,8620,1743,8675,8751,6498,3051,2080,8841,1624,1690,8945,1189,1221,5278,2005,5346,2427,1680,3374,4964,4933,3342,7948,9084,7655,4264,4814,6139,2591,8111,1905,4636,1958,1496,3932,3249,4001,1501,8236,9336,4692,9437,2398,4711,3776,3950,9571,4368,3295,710,2658,1205,1033,5332,9693,5213,4303,1891,4490,5640,2671,9808,4706,1575,1188,5307,1748,3316,4203,750,9932,942,995,1668,10009,2342,6505,3563,7536,5428,1513,2865,6222,1386,5167,4700,7944,3596,6794,8222,3369,6172,1582,2051,3720,2481,915,7067,1426
382,8567,8195,4050,8676,8752,4464,894,4256,8842,2681,4541,8946,1199,2621,4204,3517,3778,4260,1095,1452,2817,4868,2344,8061,9085,6966,2160,2220,3663,2136,8259,2620,1372,2544,3269,2263,2332,4619,1980,9252,9337,4564,9438,4909,4475,4409,2930,9572,4377,4827,976,2401,702,1181,5306,9694,360,2637,4853,5717,2743,3068,9809,5318,1039,1753,1870,1752,1640,4771,1077,9933,3495,5556,5809,8306,1840,6661,4414,7386,6834,1901,1999,6281,795,5115,7693,7456,3747,7798,10155,778,4852,5108,2306,3406,4406,3405,3970,2076
403,8568,7388,741,8458,8753,4937,1016,6692,8843,2551,1356,8947,3122,4410,6696,3574,283,1865,2048,1538,1927,6463,2951,5293,9086,7854,4243,5085,7123,851,9173,1834,800,299,5462,3213,3644,2431,3246,9253,9338,5224,9439,4075,6618,1569,1627,9573,1515,4633,1804,2273,1331,2953,3825,9695,2014,6621,6433,6319,6962,4713,9810,4249,1140,3353,5522,5054,1771,4439,6325,9934,1104,6947,4454,8293,3658,5861,3995,6358,7338,1380,5203,6815,2371,3328,8231,7763,5669,7811,7946,606,3255,1991,884,1493,4765,6333,1491,2419
378,8569,8621,5614,8677,8754,1847,6311,7670,8844,3857,6832,8948,1348,446,5259,1171,4576,6409,805,6614,4397,1620,718,7156,9087,7563,5644,2726,6812,2553,9174,2660,1149,2929,3987,3948,7087,2223,242,9254,9339,6132,9440,6495,7007,5460,6721,9574,6154,1683,622,499,825,1013,7755,9696,600,2471,6693,7502,6449,5703,9811,6425,334,2268,4767,818,2052,4160,3163,9935,6803,6633,7437,8428,3744,6909,5139,7742,7029,2853,2820,7959,1195,2229,7181,7279,6458,8165,7429,1332,6246,3014,503,6178,2534,3322,6293,2217
381,53,37,16,3,11,38,54,103,1081,7781,7712,8949,7782,8234,7553,7702,8985,8273,7713,8993,9000,7270,8050,9014,9088,9126,5839,9132,9141,8168,9175,7837,9185,9187,6706,5095,9197,9199,9203,9255,9340,7044,9441,9479,9488,9494,9502,9575,9606,8415,9611,9616,6288,7440,9624,9697,8417,3916,9733,7587,6516,8358,9812,9846,8147,7599,7784,6466,7858,9861,9863,9936,8421,9968,9973,10010,7052,10032,10035,10045,10056,8074,5344,10070,10072,10079,10098,10117,8285,10137,10156,10163,10165,10172,10177,8102,10185,10191,10198,10201
389,8449,8622,3357,8196,8755,5974,4644,2044,8845,2284,4594,8950,2252,4549,5578,771,4946,4363,1272,2980,4656,5106,2522,6888,9089,7160,3108,2763,5143,2661,6027,5470,557,2518,1897,4419,5286,4412,1489,8300,8478,3050,9442,4646,4009,3510,1155,9576,1520,3241,1864,493,1165,1004,4333,9698,320,3145,1153,6033,5093,3551,9813,5079,1250,4259,3475,2443,3146,1768,3881,9937,2176,5047,5103,8492,2751,4693,2608,7276,6186,3129,1247,6373,3190,2258,7339,7646,3860,7066,7420,1236,5886,5395,1527,4838,1988,1345,6461,1431
349,8570,8623,5775,8678,8756,6247,2463,7108,8846,3763,6452,8951,1204,2288,1548,4290,440,3282,1240,2059,802,3872,2436,7177,9090,6465,2581,1467,6026,2449,9176,5818,696,1598,3854,5134,4275,4094,3513,8224,9341,706,9443,4420,5726,3679,2799,9577,5736,3601,308,833,2276,1659,6819,9699,690,4095,6865,5994,5914,3301,9814,3921,345,4052,4580,1586,3437,5828,2565,9938,1583,5287,6589,8203,3262,6469,3640,7147,6782,4402,4337,6302,2938,2339,8030,7289,5787,7635,8514,636,5109,1887,1243,2517,3734,4652,3001,2886
408,8571,8624,3567,8679,8757,7470,5493,5266,8847,5228,6904,8952,1156,562,6271,1497,465,5401,599,7521,4431,832,873,6665,9091,6951,5881,3094,5896,2107,8405,6447,263,2798,6611,4726,5201,4003,511,8237,9342,6864,9444,3208,6830,4798,7136,9578,5010,4540,467,531,1305,1738,6119,9700,6638,3273,7144,5005,4126,4787,9815,5588,289,5443,1217,2945,2257,3766,5877,9939,5187,2725,5606,8139,2861,3589,3221,6455,6476,5618,4536,6835,2110,1266,8368,7514,6903,7757,6531,652,3793,6025,1113,3656,1333,4520,4716,2594
399,8572,8625,6736,8680,8758,6041,3648,7913,8848,7329,6738,8953,1648,462,5638,2011,266,7774,246,7841,2701,1424,2643,5764,9092,7340,6326,1159,7842,1100,9177,8070,85,1464,7761,3378,6740,7609,217,9256,9343,7626,9445,7846,7256,6478,8000,9579,8104,6070,170,179,1564,660,6318,9701,7150,7633,8384,8001,6940,4943,9816,7073,228,7967,869,7634,2802,1735,7301,9940,7506,6120,8280,8363,5632,3832,6492,8496,6595,6941,3590,8308,2212,847,10099,10118,6838,10138,8015,587,6784,5720,335,3333,1560,6750,7537,4859
359,8573,8626,2079,8681,8759,5958,736,5189,8849,5777,5723,8954,2828,519,5182,1361,1589,4107,1678,3329,1906,2795,2694,6655,9093,7801,3537,1976,6964,1611,8406,3515,251,2085,6233,4810,2947,2884,1514,8412,9344,5053,9446,6686,6821,3463,5051,9580,4841,3707,826,530,2623,1706,5714,9702,1040,3194,6777,5461,4948,5035,9817,5719,1321,6387,5197,3750,1656,5625,3935,9941,4084,4190,6577,8364,2210,6309,3200,7267,5705,4366,1567,7041,2821,3012,7569,7349,6338,8116,7003,281,6394,834,229,5209,3894,938,3280,3334
409,8574,8269,2914,8682,8760,4612,1827,7471,8850,2098,4152,8955,3098,2696,6604,4323,92,2950,1029,1596,2805,3911,2965,4857,9094,7872,4753,2032,7438,3688,8469,5759,98,583,4864,5372,6430,5690,1521,9257,9345,6820,9447,6182,7203,3623,6619,9581,6235,3523,559,506,2616,3749,3315,9703,4051,6094,7791,6582,5531,6034,9818,5596,272,5243,4347,6568,1143,3668,5889,9942,1990,5291,7040,10011,4489,3984,5687,7532,5870,4041,6192,7928,2062,601,8265,10119,6871,10139,6872,112,7221,3711,204,2535,4240,6626,1180,4258
343,8003,8375,1441,8683,8761,5227,4166,2227,8851,668,5629,8956,2261,1303,2245,5062,5794,987,1309,6127,2636,5680,2118,8077,9095,6201,3205,2317,5246,2441,8470,2175,1481,2777,4183,1919,4026,1898,867,7485,9346,1872,9448,2928,6174,1997,4728,9582,3503,4556,1200,1628,881,1785,6176,9704,2654,2279,6032,4625,2483,3576,9819,5193,875,2057,2882,4280,3140,1884,2023,9943,3029,5774,4669,8493,2580,6208,1137,5452,5308,2834,1987,6253,2849,4792,7448,7750,1307,7884,8194,2180,4537,3135,1635,2219,3552,3065,6231,1256
301,8575,8393,3019,8684,8762,5817,2597,3695,8852,3888,6408,8957,1360,836,5771,2724,1655,3544,1949,2184,2924,3182,2035,6551,9096,7683,1636,4709,4766,2927,8223,2650,1225,590,3781,4100,4167,4804,594,8382,9347,5373,9449,3964,5575,3562,3693,9583,4851,4473,1660,1134,1726,481,6166,9705,3250,3550,7079,6945,5491,4154,9820,2499,1325,4724,4304,1368,2695,941,2773,9944,2855,3464,2165,8332,1732,4297,1777,7337,3476,3079,3367,6529,1853,2687,6382,4392,5319,3099,7983,1621,3740,2949,1127,4499,2835,2115,4426,2036
400,8576,8627,6105,8685,8763,7484,4800,8183,8853,6064,7758,8958,2494,534,6549,2673,144,7335,521,7827,3283,1276,3053,6591,9097,8143,6974,1523,7361,1773,9178,6763,74,3166,7285,1718,7005,6617,466,9258,9348,7914,9450,7290,7095,6976,6898,9584,7802,2400,90,474,944,1484,6780,9706,6911,6510,8054,7628,5255,5622,9821,7129,255,7900,1355,3752,3733,1757,4061,9945,6702,1832,7952,8494,6273,3806,6608,7917,5087,7297,2387,7918,2019,856,8031,10120,7194,8443,7833,267,7367,7430,541,2465,1641,6539,4867,4673
314,8577,8628,3107,8686,8764,7284,5027,7215,8854,5780,1983,8959,757,568,5842,6019,1784,5980,273,5043,4856,5574,1186,4048,9098,7813,1531,2037,3287,2020,8379,5730,686,3869,2984,3162,2537,6287,163,9259,9349,6160,9451,2256,5524,3253,7225,9585,5731,2918,104,580,717,860,6885,9707,7314,6521,7100,8002,6337,4836,9822,4659,678,4458,2024,6048,1936,2181,2135,9946,6131,4784,7308,8242,4968,2801,5915,6366,6603,3368,6341,6956,4806,4511,4441,8439,5415,8177,7787,1955,7311,6709,4208,6292,760,2304,7652,294
366,8578,8629,5315,8687,8765,7412,3494,7171,8855,4600,7021,8960,1657,872,5657,5643,596,5473,457,6462,779,5672,4125,7964,9099,7046,3977,411,7753,1637,8138,3170,784,3624,4343,2645,6664,5234,1080,8301,9350,4654,9452,5920,7556,5806,6993,9586,4036,2843,259,742,2652,1974,7161,9708,1717,4824,5273,6350,2149,1150,9823,7316,158,4479,1861,2778,4018,2683,2351,9947,4936,5295,4222,8385,1412,7348,5414,7498,7561,4326,1930,7341,4719,2084,7048,7945,4915,10140,8446,930,6276,5682,966,831,3155,3407,6851,902
276,2531,4362,4660,7510,8016,6565,3256,3052,8856,5073,6047,8961,1462,1507,4504,3926,5864,4266,1238,5044,4309,6732,2025,7631,9100,7400,4046,2987,5733,2561,8062,3638,2403,1709,5498,4477,1475,2421,518,8160,9351,1264,9453,2438,5192,4973,3725,9587,1599,917,505,1184,252,722,5732,9709,1920,4246,6380,7262,5808,3479,9824,2432,1197,3366,4698,546,3951,6321,2893,9948,2146,7355,1692,7968,3312,5157,3699,6014,4539,2047,4469,6467,4057,5488,7248,7981,4657,7962,8060,4012,5846,4813,1744,1417,1675,5741,7517,581
432,8579,8289,4961,8252,8766,6289,914,6877,8857,6774,4138,8962,2111,5901,6262,5496,2862,6991,187,926,5783,5664,2536,7819,9101,6343,5813,5335,7586,906,8380,3078,3846,1449,2592,5442,3362,1893,133,8476,9352,6124,9454,3100,1763,2764,5357,9588,3257,7009,948,274,855,151,6929,9710,716,5446,7263,7373,6755,1971,9825,4565,3204,6500,4483,3360,1652,1727,6799,9949,1807,5472,7064,7989,2552,6351,5598,8124,7461,5265,5540,7796,2239,7014,8174,8011,6882,7799,7885,3248,4714,5084,3978,2138,515,897,2151,548
433,8450,8454,1940,8253,8767,5841,699,7825,8858,1917,4701,8963,2729,4268,3400,3310,131,1296,975,2913,2029,4822,2100,6355,9102,7875,5094,3157,6868,2139,9179,1092,239,497,3796,4927,6260,5302,3542,8413,9353,6334,9455,5391,7101,5418,6965,9589,6893,4236,1008,789,3264,3160,4283,9711,5412,5840,7522,7036,6328,5860,9826,4794,509,3834,2190,6593,1779,5950,4833,9950,3350,5956,5492,10012,3969,4702,3914,7806,7103,3084,4438,7696,2009,1461,8336,8175,5770,7954,7188,118,6083,2679,268,792,5320,5276,1712,3289
374,8580,8630,3591,8688,8768,2902,3452,6695,8859,5660,7309,8964,3117,1311,3420,2300,513,5630,863,3147,2322,3823,2157,4493,9103,7979,4989,1630,6746,2315,8039,5822,733,1821,6528,2168,6643,4699,517,9260,9354,6153,9456,5290,4823,5351,6335,9590,5921,3789,542,280,2061,843,5464,9712,3034,3386,7480,5504,4942,5760,9827,5128,988,4229,5435,2389,1253,1470,4811,9951,1278,4686,7322,10013,3955,5292,5220,4466,7092,4440,1672,7619,729,1115,8056,7973,3564,7296,7822,848,6071,2102,469,4194,4241,2618,4653,3632
296,6241,7445,2813,8167,8398,6729,4035,6558,8860,3554,967,8965,766,2422,1639,4353,3818,5927,1868,6117,1362,5261,2446,7650,9104,5417,3521,3028,6726,776,7887,1192,1730,1943,3072,1937,5755,4865,1480,9261,9355,3272,9457,5677,6532,1646,5933,9591,4975,2466,579,1300,2545,2554,1662,9713,3539,911,7034,2746,3608,1347,9828,6216,1047,3042,4595,5294,3952,5767,2712,9952,4944,5427,4313,7385,3141,8058,3918,1366,6687,3760,3061,5987,2948,4677,7971,7515,5466,7982,8388,3468,4920,2558,485,2095,1996,829,5059,547
322,8581,8631,4427,8689,8769,4484,3896,687,8861,3397,2359,8966,683,3700,3471,1546,5355,3899,1625,4513,4213,5385,1265,7280,9105,6454,3786,4158,5772,1387,8298,311,1731,1961,5285,4284,4746,4016,2237,8383,9356,3422,9458,4422,5212,3994,1535,9592,4294,3271,2038,1376,1617,1213,5874,9714,1293,1979,5113,4995,5942,3710,9829,4888,262,1504,2030,2247,2715,3487,3498,9953,2177,4034,4530,10014,2644,5557,1800,6522,6066,4734,1010,6724,2887,2889,7408,5370,2380,7751,7925,3175,4071,4161,2099,1054,3923,3943,5659,1260
300,7205,7585,2357,8156,8770,6226,1819,5684,8862,1993,6657,8967,1284,5061,3336,2324,3408,5468,524,1418,2978,1146,2046,7695,9106,7209,4398,3232,4941,570,9180,5503,2028,1573,6274,4679,2672,5211,1780,9262,9357,4617,9459,4606,3697,1273,5941,9593,929,4624,728,688,1698,749,6044,9715,253,4295,4216,7058,2001,4627,9830,5434,943,1581,3634,4250,1856,1472,5694,9954,4371,3237,6808,7302,1519,5325,3718,6197,6426,3069,4775,7030,2894,7086,7104,10121,2733,7019,7543,2204,4807,3965,2503,5001,2235,3996,2314,2836
379,6414,7068,5060,8690,8771,6223,1572,5316,8863,4317,6700,8968,3209,3696,5283,3364,247,3124,3013,898,954,5159,3546,6464,9107,8013,5179,1923,7534,3330,9181,2159,207,514,6363,1736,3900,6158,5681,8322,9358,3664,9460,3435,7565,2871,6676,9594,6278,4535,732,815,4358,4027,3849,9716,4866,7096,5744,7481,5403,6189,9831,6206,630,5848,2691,4526,813,3064,3016,9955,1310,5751,6715,10015,4815,6624,5712,7908,6640,6126,4155,8042,958,1083,10100,8339,6678,7850,8047,181,5912,1024,86,3215,6342,5239,1389,1739
434,8582,8314,4789,8271,8772,6524,900,7671,8864,4778,2155,8969,3732,4078,4157,4855,161,4091,1486,1056,6122,1201,3033,9015,9108,6844,4662,5090,5805,3748,7888,1072,566,616,6031,2942,5323,1608,983,9263,9359,4248,9461,2863,3960,3990,4234,9595,3572,3897,3075,2731,3240,1132,6596,9717,3082,6005,5934,3645,2638,4378,9832,2069,719,3485,2430,4735,912,5478,2666,9956,2885,5709,4850,10016,4129,7441,2338,7045,6716,4281,3792,5769,2169,2333,8133,7756,6648,7154,8342,752,2173,5729,947,2416,3263,1500,1948,808
354,7905,8012,5804,8396,8773,5782,3027,7269,8865,4544,3938,8970,2877,2649,4821,1693,1339,1327,1451,3009,640,5204,3080,7490,9109,6406,4312,4292,5537,1391,8130,3687,451,1287,5166,2603,4534,5223,1984,8477,9360,184,9462,5691,6880,4189,6625,9596,5419,3997,470,2384,1365,2705,4004,9718,3972,3478,5929,5114,4461,4096,9833,5548,1415,5031,475,4124,1292,4391,4854,9957,3983,5048,4508,10017,3636,6996,1522,3646,6323,1460,520,7594,1812,4065,6393,7786,4925,7617,10157,1455,2456,3044,751,5536,3493,2879,4424,2748
