Gene1	Gene2	Score
G28	G24	0.217307154392168
G43	G7	-0.217248893767231
G3	G6	0.21705093223623
G4	G30	-0.217005038063774
G35	G30	-0.216974380042775
G30	G35	-0.216974380042775
G23	G48	-0.216696472816754
G38	G33	0.216659993790525
G33	G38	0.216659993790525
G8	G15	-0.216654086890551
G50	G43	0.21663604986155
G47	G25	-0.21658291091126
G29	G27	0.216579901267835
G46	G40	0.216540719066447
G21	G14	0.216498839837484
G50	G8	0.216428952643256
G21	G1	0.21639631532641
G34	G47	-0.216389260873347
G49	G30	-0.216355501793303
G32	G37	0.216322516789838
G7	G15	0.216210364522771
G10	G1	0.216207279762655
G31	G40	0.216144776547242
G29	G45	-0.215929659915403
G23	G36	0.215878605534741
G21	G35	-0.215837797871032
G39	G33	0.215818133521054
G18	G6	0.215636029428224
G13	G8	0.215615423488904
G39	G19	-0.215372979363945
G21	G42	0.215368147534485
G46	G1	0.21536555557002
G42	G33	0.215348870025201
G49	G13	-0.215272673140021
G34	G44	0.215269457846738
G11	G27	0.215253319487201
G18	G27	0.215250745326029
G37	G36	-0.215221112903371
G36	G37	-0.215221112903371
G33	G32	0.215109264091919
G39	G43	0.215091962652494
G18	G32	0.215086852495407
G10	G35	-0.214997523774659
G5	G21	-0.214968855030018
G20	G14	0.214849007828444
G27	G29	0.21463993530666
G50	G11	0.214633578279991
G15	G19	0.21446801983199
G42	G49	-0.214383554317802
G47	G2	-0.214359556856072
G23	G38	0.214319574776278
G28	G21	0.213806991099012
G36	G48	0.213554116036014
G25	G21	0.213481941771037
G4	G20	0.213404346942423
G38	G6	0.21335824809616
G39	G35	-0.213309960009505
G47	G23	0.213270275670038
G24	G14	0.213268158632111
G14	G24	0.213268158632111
G32	G45	-0.21304367900236
G47	G4	-0.212892855736763
G36	G29	0.212875209289472
G21	G4	0.212840822959051
G4	G21	0.212840822959051
G40	G1	0.212733999134388
G23	G39	0.212688164202905
G10	G44	0.212534597978699
G9	G15	0.212501307501077
G8	G23	0.212479765706382
G18	G34	0.212466767520425
G10	G29	0.212128079200573
G9	G48	0.212059204063918
G40	G33	0.211972639021475
G4	G32	0.211954050380966
G36	G8	0.211922599723551
G42	G35	-0.211897135234117
G18	G33	0.211854114152122
G8	G38	0.211795461685677
G42	G38	0.21170206809108
G34	G16	0.211626455373203
G46	G17	0.211601627977739
G39	G6	0.21149813035898
G1	G44	0.211495550148575
G40	G34	0.211435869306135
G34	G40	0.211435869306135
G28	G2	-0.211136014325963
G34	G37	-0.210906050309035
G22	G34	-0.210761301467688
G37	G21	-0.210638609550796
G11	G19	-0.210630149791281
G44	G38	0.210549685804957
G45	G30	-0.21047812388229
G49	G20	-0.210404921693689
G23	G34	0.210393655334162
G33	G14	0.210118516286415
G22	G6	0.209868857541051
G17	G2	-0.209865093743903
G20	G1	0.209769012241109
G34	G17	0.20953458955555
G23	G45	-0.209507813607851
G4	G35	-0.209502905277607
G34	G3	0.209374048090266
G48	G14	0.209350389608569
G38	G3	0.20932970613291
G14	G50	0.208979745357214
G43	G25	-0.208934832490506
G41	G40	0.208929177139501
G19	G34	-0.208796957409195
G13	G1	0.20878148211492
G10	G23	0.208778169301535
G45	G5	0.208756851881337
G39	G30	-0.208747383728286
G32	G28	0.208538513705347
G45	G17	-0.208461572673407
G14	G15	0.208412518934466
G35	G22	-0.208398486644376
G22	G35	-0.208398486644376
G43	G47	-0.208383172138314
G12	G42	-0.208223065958673
G16	G7	-0.207909383635187
G21	G9	-0.207854153231374
G9	G21	-0.207854153231374
G29	G37	-0.207800282562485
G26	G24	0.207489198990213
G28	G40	0.207472934828628
G6	G3	0.20742241228752
G41	G29	-0.20732828256131
G8	G13	0.207264175785758
G14	G11	-0.207069785521033
G9	G27	0.207016616765198
G38	G42	0.206983405460383
G40	G23	0.206904772850737
G11	G23	0.20687427297136
G3	G40	0.206839997038188
G38	G9	0.206780695390339
G9	G38	0.206780695390339
G14	G38	0.206775718017962
G25	G34	0.206725862041296
G6	G21	0.206720674939715
G23	G31	0.206648824539789
G30	G41	0.206613059670773
G30	G19	0.206579061006466
G33	G9	0.206480645671765
G15	G12	-0.206317651309198
G4	G46	0.206303541290726
G39	G20	0.206166008826758
G30	G18	0.206107401083153
G4	G31	0.206092180164437
G15	G6	-0.206087147043052
G32	G13	0.205726378579079
G39	G14	0.205612366505185
G14	G39	0.205612366505185
G10	G43	0.205600708525622
G26	G16	0.205557758005195
G35	G47	0.205537550091857
G43	G36	0.205467420462383
G30	G15	-0.205450001690773
G12	G5	0.205443216941406
G37	G18	-0.205432777468598
G32	G22	-0.205336556725694
G14	G13	0.205275687358412
G1	G41	0.205204442769557
G44	G1	0.205153731294296
G24	G18	0.205024120188898
G7	G24	0.204980677127515
G2	G41	0.204954005585698
G29	G24	0.204846709092017
G38	G27	0.204782519371086
G35	G15	0.204764660697233
G15	G35	0.204764660697233
G43	G40	0.204729216090857
G24	G46	0.204587225052547
G2	G42	0.20450648451376
G50	G18	0.204458799735931
G39	G41	-0.204401757579998
G34	G7	-0.204289445907165
G40	G11	0.204206059042089
G11	G40	0.204206059042089
G11	G29	0.204197566062607
G29	G44	0.204131865381484
G42	G37	-0.203990796164692
G50	G29	0.203867594152976
G37	G19	0.203518921906249
G38	G34	0.203511558136005
G36	G27	0.203508558261435
G23	G47	-0.203394171877688
G19	G22	-0.203304246947451
G38	G50	0.203283253878674
G21	G8	0.203271008313746
G30	G17	-0.203047278493701
G27	G4	0.203003081096901
G27	G34	0.20289211972265
G18	G42	0.202833444121599
G47	G45	0.202746170411228
G32	G14	0.20261759088355
G7	G11	-0.202613968063253
G6	G11	0.202607007727863
G4	G22	-0.202532952166184
G42	G40	0.20237619496118
G40	G42	0.20237619496118
G18	G28	0.202311788738398
G6	G40	0.202257092223196
G32	G48	0.202235715997449
G4	G26	0.202206665298395
G24	G6	0.202076842546532
G46	G22	-0.201914754289351
G39	G46	0.20186833934227
G42	G13	0.20184077963481
G29	G50	0.201814214995036
G35	G14	-0.201810752205741
G24	G42	0.201805323749122
G22	G11	0.201778461109086
G16	G2	0.201697212463098
G6	G27	0.201611208492533
G35	G17	-0.201529356186132
G6	G15	-0.201450068510892
G6	G9	-0.20137821440407
G8	G14	0.201326192569825
G21	G34	0.201111809820551
G40	G50	0.201026088749568
G22	G15	0.200991746274218
G1	G35	-0.200976561124752
G2	G15	-0.20095644565856
G14	G26	0.200879303953969
G31	G13	0.200573818132877
G49	G18	-0.200503484854758
G23	G41	0.200461262147202
G26	G2	0.200394543777552
G47	G1	-0.200345592806485
G1	G47	-0.200345592806485
G41	G36	0.200315377225614
G10	G38	0.200312712579057
G19	G1	-0.200285660446519
G1	G19	-0.200285660446519
G11	G5	0.20014946821342
G14	G31	-0.200077170479687
G10	G20	0.2000106250133
G6	G47	-0.199944694873314
G33	G16	-0.199873152560001
G16	G33	-0.199873152560001
G16	G28	0.199843500899429
G37	G23	-0.199825521559738
G48	G3	0.19979650296866
G37	G32	-0.199779762583396
G16	G43	0.199727372721259
G24	G23	-0.199696731396458
G23	G24	-0.199696731396458
G26	G40	0.199681005430432
G17	G33	0.199564935350839
G44	G43	0.199456915058624
G48	G38	-0.1994495788335
G5	G10	-0.199426828436545
G32	G12	0.199332942788161
G13	G34	0.199301486902212
G20	G17	0.199230769830633
G2	G1	-0.199226581984373
G12	G38	-0.199197369543095
G36	G1	0.199056692936849
G1	G36	0.199056692936849
G1	G31	0.198903489853038
G15	G29	0.198856510403888
G10	G34	0.198853665884621
G45	G3	-0.198847186263053
G1	G28	-0.198721638712583
G45	G44	0.198716249940136
G44	G45	0.198716249940136
G9	G13	0.198656508145563
G38	G28	0.198583280771116
G6	G23	0.198545022800677
G9	G39	-0.198480362254958
G6	G24	-0.198306958029136
G14	G20	0.198294432243775
G37	G13	-0.198184942470574
G23	G8	0.198138277148005
G43	G8	0.198061780562108
G34	G31	0.197962048996418
G26	G4	0.197960104998432
G31	G18	0.197895127708441
G37	G11	-0.197823704462337
G50	G49	-0.197677675056833
G34	G12	-0.19757780122615
G50	G30	-0.197556963530245
G11	G32	0.197507300539762
G19	G2	-0.197506590832988
G3	G21	0.197161827662141
G13	G19	-0.197135923674048
G11	G25	0.197063532283185
G45	G11	-0.197034954243563
G2	G6	0.197019149692767
G1	G11	0.196912874434557
G28	G27	0.19679924058453
G13	G23	0.196715731048575
G6	G33	0.196670485964398
G45	G50	0.196533804193073
G18	G43	-0.19648999420321
G42	G5	-0.196476855123622
G15	G25	0.196435642939238
G43	G12	0.196152367359001
G12	G24	-0.196035507586293
G9	G35	-0.195997651327593
G8	G11	0.195876557058853
G28	G43	-0.195808932084291
G49	G41	0.195798511481267
G39	G17	0.195669127977926
G46	G2	0.195538694114812
G33	G40	0.195529375720038
G44	G28	0.195493653029807
G28	G44	0.195493653029807
G16	G44	0.195465731964032
G24	G13	0.195422428688389
G48	G29	-0.19527857875517
G20	G19	0.19515011692589
G8	G24	0.195088608129079
G15	G43	-0.19493758247435
G48	G6	0.194883778830617
G32	G31	0.194836497129454
G31	G32	0.194836497129454
G15	G47	0.194745949107878
G33	G6	0.194423144587681
G46	G48	-0.194359635020819
G38	G43	-0.194301983408771
G22	G48	0.194268734285094
G2	G45	-0.194180323876107
G28	G39	0.19406132828026
G25	G44	0.194044886762455
G37	G29	-0.194013958264951
G49	G4	0.193930640797252
G43	G10	0.193857876474575
G48	G36	0.19381996766725
G22	G21	0.193809632035314
G35	G28	0.193771022978227
G19	G25	0.193765938471961
G23	G7	-0.193736852075919
G7	G23	-0.193736852075919
G49	G48	0.193680668221879
G1	G42	0.193569507266739
G48	G15	-0.1935144534969
G37	G14	0.19348657898858
G8	G12	-0.193419657314958
G20	G24	0.193410887839531
G4	G18	0.193341019730662
G49	G38	-0.193322392696484
G31	G45	-0.193255760282569
G48	G49	0.193240172292614
G47	G20	-0.193236497166297
G47	G38	-0.193219235672084
G21	G22	-0.193043092805955
G24	G10	0.193008862939091
G25	G2	-0.192962139169871
G2	G25	-0.192962139169871
G8	G4	0.192891779653835
G20	G32	0.192862068640916
G41	G13	-0.192851375428775
G42	G29	0.192831180032286
G32	G44	0.192821434891011
G5	G23	-0.192780801784266
G18	G30	0.192724191848014
G45	G1	-0.19269276649829
G39	G13	0.192683234705219
G5	G20	-0.192619132424622
G3	G25	-0.19261625902695
G2	G9	0.192528672966915
G43	G30	-0.192485377687437
G30	G43	-0.192485377687437
G9	G29	-0.19225582702344
G23	G13	0.192180199952323
G23	G40	0.192044165794719
G10	G40	0.191756810956599
G39	G38	0.191756690032056
G5	G12	0.191743067997347
G41	G18	0.191684781527788
G49	G6	-0.191654168918546
G37	G24	-0.191649877707041
G39	G22	-0.191597362856137
G9	G7	0.191442325044799
G7	G9	0.191442325044799
G1	G27	0.1914003445936
G45	G4	-0.191329817336579
G39	G29	0.191325037408953
G29	G39	0.191325037408953
G24	G20	0.191316239016028
G40	G47	-0.191154663987757
G14	G34	-0.19111028465425
G21	G16	0.191094955794526
G39	G2	0.191084190424526
G46	G31	-0.191059586346268
G42	G18	0.191059344742307
G42	G36	0.190954874538223
G36	G42	0.190954874538223
G36	G20	0.190895484022296
G36	G3	0.190890069389344
G35	G2	-0.190833779753545
G2	G35	-0.190833779753545
G27	G2	0.190769261803083
G2	G14	-0.1907124365079
G9	G23	-0.190593522111371
G28	G7	0.190536618475233
G32	G18	-0.190428650323129
G9	G24	0.190327687404992
G49	G45	0.190220876514633
G12	G22	0.190204742597128
G11	G24	0.190194332451606
G19	G15	0.190174526578478
G25	G12	-0.189915131925086
G14	G16	-0.189820112247236
G21	G7	-0.189765472299145
G48	G34	0.189687022032887
G41	G45	-0.189586432541411
G5	G24	-0.189520671801337
G31	G28	0.189446973700193
G47	G13	0.189396512618159
G25	G23	0.189198556133786
G48	G22	0.189105406215013
G15	G16	-0.189090143675888
G30	G26	0.188943119979719
G12	G34	-0.188929069133408
G22	G3	0.188916695181975
G24	G48	0.188585479748657
G49	G40	0.188516697362512
G41	G9	-0.188382313475207
G9	G41	-0.188382313475207
G48	G35	-0.18832520812849
G25	G11	0.188262823502048
G37	G2	-0.188177252153563
G43	G21	0.188147135687522
G36	G7	0.188050352648763
G2	G40	0.188050060885448
G1	G9	-0.188033495319551
G44	G6	0.187921751865948
G7	G36	0.187794646185169
G17	G30	-0.187759425241056
G31	G14	0.187711990284507
G38	G8	0.187613107332679
G21	G5	-0.187581309251089
G4	G15	-0.187465091204448
G14	G37	-0.187450967548296
G7	G21	-0.187366729701165
G23	G22	0.187365306200131
G8	G9	0.187321428688995
G31	G48	0.18729564313596
G23	G27	0.187231877634443
G14	G1	0.187118142254657
G34	G5	-0.187065824770005
G37	G16	0.186804175958529
G42	G23	0.186738217037528
G6	G22	0.186635329936866
G8	G31	0.186601300872732
G11	G2	0.186594857148416
G38	G40	0.186452818779263
G1	G5	-0.186262296383552
G22	G23	0.186202427542862
G18	G24	0.186156628629098
G11	G1	0.186099759533127
G24	G28	-0.186097658928019
G38	G32	0.185994191561384
G49	G21	-0.185977658827376
G34	G38	0.185953908730397
G12	G32	-0.185796306149584
G13	G25	0.185694063635339
G50	G40	0.185664585499815
G42	G16	-0.18562462432014
G16	G42	-0.18562462432014
G32	G17	0.18524206719626
G38	G10	0.185232553165022
G28	G14	-0.185104545552508
G29	G4	-0.184728216022655
G7	G28	0.184716715339212
G28	G49	-0.184653028361673
G16	G20	0.184554038079405
G23	G49	-0.184520405637786
G23	G6	0.184504348170653
G29	G23	-0.184448490877552
G34	G24	0.184403703880952
G38	G17	0.184356856872042
G19	G45	-0.184324608943216
G31	G25	0.184119579185006
G8	G7	-0.183868441139952
G28	G12	0.183824737567124
G30	G4	0.183799878088916
G30	G29	-0.183784019404888
G45	G20	0.183714069879571
G20	G45	0.183714069879571
G32	G21	0.183683768069647
G9	G43	0.183477305303188
G2	G31	0.18305768988623
G24	G4	0.183050237004989
G2	G37	-0.183005547668169
G27	G11	0.182885366086672
G29	G10	0.182793844880697
G43	G5	-0.18277462954513
G46	G7	-0.182730272323629
G25	G15	-0.182661091628823
G38	G16	-0.182623821276427
G26	G14	0.182532016301922
G12	G40	-0.182501121354464
G47	G18	-0.182398709032332
G22	G41	0.182342366748106
G39	G42	0.182335234556158
G3	G24	0.182327182090344
G6	G31	0.182297628888783
G26	G23	0.182255114897884
G23	G43	-0.182242551945339
G1	G29	0.182215561040679
G24	G38	0.182204621165554
G13	G24	0.182202519237183
G43	G35	-0.182189215088654
G19	G39	0.182185958953308
G5	G45	-0.182168659010707
G8	G43	0.182123524918178
G43	G50	0.182077730712316
G23	G42	0.182068159755441
G1	G39	0.181941312833815
G25	G47	-0.1818899190738
G1	G38	0.181879967586211
G29	G25	0.181868057759726
G25	G29	0.181868057759726
G20	G4	-0.181797327443663
G26	G29	0.181599088387922
G5	G16	-0.181579399657469
G15	G11	-0.181518412394854
G46	G39	0.181397004072618
G42	G8	0.181388705706577
G32	G15	-0.181360344961004
G40	G49	-0.181330332767154
G17	G1	-0.181327435772927
G45	G33	-0.181241300719221
G50	G38	0.181161357608542
G28	G17	-0.181159822515781
G40	G18	0.181096638409292
G18	G36	-0.181061997439619
G30	G45	0.180937839503797
G4	G34	0.180866333687117
G17	G46	-0.180721113915561
G1	G10	0.180563588702004
G45	G2	-0.180489301119382
G40	G38	0.180389280905489
G36	G50	0.180375041183482
G33	G17	0.180371931148033
G19	G46	0.180340367388543
G32	G11	-0.180330475028446
G38	G23	0.180265051757137
G27	G12	-0.180258811653731
G36	G30	0.180112242263923
G14	G35	-0.180093784727401
G25	G13	0.180071274525965
G24	G43	0.179834378983009
G4	G40	0.179779219746141
G37	G34	-0.179770021260173
G27	G1	0.179709046657114
G4	G45	-0.179705758185146
G2	G21	0.179690011654718
G29	G42	-0.179132252264539
G7	G22	-0.17910225203117
G48	G9	-0.178951658309172
G49	G19	0.17890758206805
G18	G48	-0.178861352970909
G9	G32	-0.178845826807658
G29	G46	0.17880250180394
G40	G14	0.178799083446304
G5	G50	-0.178778365002879
G13	G36	0.178765796466826
G7	G44	-0.178694776432956
G27	G18	0.178658207383406
G15	G42	-0.178567872879471
G16	G6	0.178558980753658
G42	G44	0.178532206872959
G43	G39	0.17838998603067
G17	G3	0.178386010961552
G3	G17	0.178386010961552
G50	G36	0.17811379412535
G10	G46	-0.177864052508652
G15	G17	-0.177861611344662
G19	G8	0.177841271074202
G10	G13	0.177833308739746
G31	G16	0.177809284669148
G30	G39	-0.177644116637364
G38	G19	-0.177590031800392
G14	G21	-0.177550209983737
G4	G36	0.177514400738487
G35	G1	-0.177308848956077
G48	G41	-0.177290663194943
G43	G44	0.177271315769695
G30	G40	0.177214822910974
G7	G18	-0.177079654822273
G14	G28	0.177046929670555
G12	G29	-0.176925246134073
G38	G47	-0.176866064757605
G28	G37	-0.176850457400962
G38	G41	-0.176757350655894
G17	G29	-0.176709192040088
G14	G43	-0.176692098537375
G28	G46	0.176572987220646
G30	G46	0.176572123299725
G4	G38	-0.176534327324518
G35	G29	-0.176414612207931
G16	G1	0.176173988997798
G4	G24	-0.17612221315752
G46	G25	-0.176112361391939
G32	G38	-0.175891111016899
G24	G19	0.175849289863148
G19	G24	0.175849289863148
G18	G29	0.17579400010662
G42	G15	0.175774698332224
G39	G4	-0.17572208627279
G50	G32	0.17563252690586
G7	G30	0.175581179395319
G27	G36	0.175501826108725
G48	G37	-0.175386140578658
G33	G46	0.175268302561634
G45	G42	-0.175235370937564
G30	G28	0.175200581649606
G5	G26	-0.175104684792777
G17	G40	-0.175073308030666
G27	G19	0.174971340391985
G19	G27	0.174971340391985
G15	G41	0.174903943402279
G29	G9	0.174823605841735
G35	G36	-0.174709532542633
G21	G28	0.174540468541512
G25	G28	0.174357227255273
G31	G19	0.174319645385997
G43	G11	-0.174287208540141
G36	G35	-0.174260556477251
G15	G48	0.174232471176274
G28	G36	-0.174228232196013
G13	G14	0.174211545560755
G24	G34	-0.174170328825036
G41	G21	0.174066945287884
G45	G9	-0.174039261019836
G16	G13	0.174035510219014
G49	G37	0.173965596226814
G23	G9	0.173913833884386
G44	G30	-0.173856537501129
G41	G42	0.173784110960502
G17	G22	-0.173646037931029
G47	G21	-0.173613208430146
G34	G11	0.173507222021508
G14	G45	-0.173507190821875
G44	G46	0.17335000469884
G16	G40	0.173284019888724
G47	G34	-0.173117867912322
G23	G29	-0.173069984836807
G42	G41	0.173039852107085
G46	G15	-0.172984432967138
G49	G12	-0.172830706109348
G21	G25	0.172781386228501
G10	G36	0.172742381063644
G43	G41	-0.172711247492431
G41	G43	-0.172711247492431
G10	G2	0.172605691685844
G26	G32	0.172580085251305
G47	G40	-0.172570729277252
G38	G25	-0.172509992436949
G44	G29	0.17248578074354
G25	G46	-0.172292708454136
G14	G25	0.17225446809097
G16	G46	0.17225020140367
G26	G1	0.172245739555998
G16	G17	0.172225293301612
G32	G19	0.171983188590898
G38	G4	0.171889127004295
G45	G10	-0.171784980763755
G10	G45	-0.171784980763755
G12	G2	-0.171768660010692
G6	G44	0.171747805364618
G19	G50	-0.171705068368868
G17	G20	-0.171682522001283
G48	G20	0.171676210287609
G13	G30	-0.171644793159644
G2	G47	-0.171621461490716
G36	G38	0.171621197087425
G17	G16	0.171616770903368
G36	G16	0.17153701607794
G19	G7	0.171472679556249
G3	G2	0.171456931413285
G35	G6	-0.171448381576108
G28	G25	0.171437364149334
G47	G28	-0.171420864266256
G42	G21	0.171401355216109
G48	G4	0.171334968159567
G10	G6	0.171312403030511
G48	G12	-0.171165392379998
G15	G10	0.171081017322518
G41	G32	-0.171073851079576
G40	G37	-0.170961709749552
G1	G48	-0.170908154316447
G43	G20	0.170868139235772
G14	G3	0.170795309857508
G41	G2	0.170704738739023
G11	G38	0.170675543723975
G2	G11	0.170673819282609
G24	G12	-0.170668496216283
G47	G8	-0.170608744180865
G40	G41	0.170568780130976
G13	G9	0.170568041791268
G43	G38	0.170535130127484
G24	G44	0.17052866977102
G45	G31	-0.170515955592402
G20	G22	0.170487832505297
G21	G43	-0.170375564654967
G19	G16	-0.170348265671707
G41	G35	-0.170332043249922
G19	G31	0.17027213636415
G27	G45	-0.170160148058648
G3	G14	0.1701049713103
G45	G49	0.170103112071259
G46	G47	0.170101869417076
G21	G12	-0.170098283905216
G43	G16	0.170094630429516
G3	G45	0.170089538391434
G19	G29	0.170051430254895
G36	G11	0.169906174070989
G15	G34	-0.169861167124099
G39	G45	-0.169825353993902
G43	G26	0.169766188418004
G46	G49	-0.169754633179109
G42	G28	-0.169695921151486
G8	G28	-0.169654136757822
G49	G17	-0.169587688259132
G36	G45	-0.169557997616875
G34	G14	0.169497193965722
G38	G11	0.169410003731442
G19	G38	0.169407886123464
G20	G48	-0.169147846156224
G48	G44	-0.169075875609816
G8	G45	0.169018753404115
G27	G48	-0.169005825056406
G6	G17	0.168792006177368
G38	G7	-0.168624535445012
G29	G38	0.168554040942598
G25	G17	-0.168515837137117
G29	G1	0.168449905607134
G2	G10	0.16842071668798
G39	G28	0.168406193122242
G36	G12	-0.168405598483521
G29	G3	0.168397148845742
G13	G2	0.168257887561597
G22	G28	-0.168234540244232
G26	G22	0.168215282043937
G19	G9	0.168159351343779
G38	G29	0.168090489371425
G31	G29	0.168006053720806
G46	G12	0.167755501425175
G22	G44	0.167685155044958
G48	G21	0.167637354877533
G14	G9	0.167470292913201
G9	G14	0.167470292913201
G25	G48	-0.167456298364985
G46	G23	-0.167421524559833
G22	G29	-0.167283796512631
G27	G9	0.167216309582227
G32	G26	0.167150903022486
G41	G31	-0.167132762115794
G50	G17	-0.167088254061419
G17	G50	-0.167088254061419
G28	G1	0.167076264201426
G41	G23	0.167050924288852
G47	G43	0.166929831429817
G39	G11	0.166911716027306
G1	G6	0.166884149721781
G15	G26	0.16677975631495
G16	G26	-0.16673987905007
G41	G30	0.166700684682537
G42	G2	0.166662446138976
G36	G13	0.166602990216017
G47	G3	-0.166573381722494
G25	G38	0.166555659327708
G41	G16	0.166514791683543
G21	G30	-0.166475671718015
G40	G12	-0.166400362986029
G17	G38	0.166318102814167
G27	G41	0.16626024839203
G43	G27	0.166167976995056
G48	G47	-0.166103733072234
G40	G15	-0.165965464242019
G15	G40	-0.165965464242019
G25	G26	0.165924539658633
G47	G14	0.165906887894748
G20	G46	0.165779192563616
G17	G36	-0.165725891618278
G50	G48	0.165718049270136
G27	G6	0.165685391346116
G41	G28	0.165632378680355
G20	G2	0.165537154111108
G7	G19	0.165434035608571
G48	G16	0.165425079413318
G20	G36	-0.165398397250385
G41	G11	0.165325207546838
G11	G41	0.165325207546838
G50	G2	0.165310789981078
G11	G8	0.165277211174587
G6	G8	0.165244255145347
G36	G10	0.165229165241387
G50	G23	0.165184831274823
G46	G35	-0.165162446765971
G25	G36	-0.165034934482664
G11	G43	0.165002774907747
G37	G8	-0.164924883066776
G45	G26	-0.164868652025426
G11	G22	-0.164841141181108
G47	G19	0.164787691890627
G5	G22	-0.164772865979122
G2	G22	-0.164681665927846
G17	G8	0.164681106867437
G8	G17	0.164681106867437
G18	G16	-0.164656822402639
G47	G24	-0.164644586007199
G18	G40	0.164519100235894
G23	G37	-0.164421255398523
G40	G10	0.164311434058081
G3	G30	-0.164262218343425
G23	G12	-0.164229525243965
G36	G9	0.164213639929381
G46	G8	0.164068703876961
G9	G6	0.164064000931744
G26	G17	0.164056684826718
G16	G23	-0.163889456368775
G46	G13	0.163748158144476
G49	G50	-0.163737834565591
G46	G38	-0.163720270147217
G26	G15	0.163635091446208
G40	G5	0.163596170451621
G45	G37	-0.163580997147176
G35	G43	-0.163556445008531
G23	G17	0.163497669167986
G46	G42	0.163356257551075
G28	G48	0.163292321701385
G42	G11	0.163221279297171
G11	G17	0.163059929532657
G23	G5	-0.163013557599452
G22	G37	-0.163013247711309
G21	G17	-0.162945249273544
G26	G43	0.162785655450473
G33	G2	0.162732439869842
G15	G31	0.162706862441768
G2	G4	0.162680741980687
G29	G35	-0.162676982236481
G17	G27	-0.162661164755629
G47	G32	-0.162572786269612
G32	G47	-0.162572786269612
G33	G22	0.162529754018774
G41	G25	-0.162462525054033
G36	G18	0.162376151037927
G46	G19	-0.162370073662069
G13	G28	0.162305337544896
G30	G50	-0.162217877717304
G45	G40	0.162088381262416
G48	G39	0.162082051123418
G29	G18	0.162024136893688
G7	G31	-0.161999506130031
G14	G49	-0.161891903781478
G42	G19	0.161884410046054
G19	G42	0.161884410046054
G29	G28	0.161843338203996
G19	G13	-0.161817700037895
G7	G45	-0.161711639007324
G11	G15	-0.161698860667877
G11	G6	0.161619813309478
G13	G48	0.161603082903634
G39	G34	0.161586306376666
G17	G24	0.161583847090573
G14	G6	-0.161458227187613
G48	G26	0.161414181959841
G6	G29	0.161379794900941
G4	G2	0.161337965432603
G19	G4	-0.161333995275077
G26	G28	0.161303902024569
G48	G25	-0.161262193059043
G31	G46	0.161199816338618
G46	G36	-0.16104154271942
G9	G3	0.161006706037212
G40	G8	0.160892083305922
G16	G45	-0.160835152553544
G48	G18	-0.160810707955787
G24	G36	-0.160804473690395
G30	G13	0.160735310599631
G2	G36	-0.160716297997246
G29	G13	0.160499847981574
G48	G7	-0.160462129830764
G11	G46	0.160434444364827
G8	G19	0.160234889035965
G45	G39	-0.160137901128995
G41	G12	-0.160097352669771
G9	G19	0.1600879340153
G42	G45	-0.160045690083774
G30	G14	0.159997142014627
G21	G29	0.159963797386277
G44	G22	0.159942741043708
G23	G15	-0.159894644618934
G33	G48	0.159833966047397
G49	G28	0.159816224728163
G34	G48	-0.159747181838718
G22	G47	0.159674686554928
G23	G10	0.159668960611657
G24	G50	0.159605033094955
G17	G48	0.159405014670839
G45	G29	-0.159347409568814
G2	G34	-0.159311070415875
G5	G46	-0.159219317898514
G28	G15	0.159215215927195
G1	G46	0.159198842155057
G48	G27	0.159115344516787
G14	G30	0.159115071582929
G35	G48	-0.159032746143091
G38	G5	-0.159020640439078
G49	G34	-0.158952275296591
G32	G9	0.158781556001819
G33	G45	-0.15876674093931
G46	G29	0.158759733430133
G49	G14	-0.158707785374714
G28	G41	0.158555191225041
G38	G12	-0.158549318739732
G8	G48	0.158537438169047
G41	G44	0.158492688309303
G3	G12	-0.158492472611793
G28	G32	0.158433198892425
G39	G9	-0.158103750385986
G41	G3	0.158079193551963
G16	G19	-0.158043959000838
G23	G30	-0.157980946236422
G6	G45	-0.157926318463005
G2	G24	0.157873814352603
G29	G31	0.157746143536048
G14	G33	0.157674271418823
G10	G41	0.157655602014778
G45	G6	0.157629154908186
G9	G2	-0.15757862818512
G7	G43	0.157485568309132
G38	G1	0.157478151099976
G48	G23	0.157229896432111
G22	G5	0.157196217887681
G12	G43	-0.157181141864884
G28	G23	0.157037921970709
G14	G41	0.15700135329954
G3	G41	0.156994823093159
G5	G14	-0.156990169133533
G17	G43	0.156810479439655
G28	G47	-0.156720834192164
G16	G34	0.156703386949747
G37	G40	-0.156654059501671
G14	G40	0.156640369452015
G14	G48	0.156620662856703
G22	G30	0.156613738921643
G37	G46	-0.156235770542618
G24	G22	0.156230410675295
G22	G24	0.156230410675295
G45	G25	-0.156011371945528
G45	G18	0.155970983741406
G46	G41	0.155957161729389
G35	G23	-0.155906433535993
G43	G46	-0.15577749054766
G46	G28	0.155766132376501
G40	G7	-0.155688769897069
G32	G23	0.15565947287081
G19	G21	0.155653107411977
G22	G20	0.15564320649095
G36	G23	0.155638465664431
G15	G8	0.155621145164541
G12	G41	0.155511454899968
G12	G36	-0.155503539128762
G13	G32	0.155476066093378
G13	G46	0.155379786213822
G2	G20	0.155313048280335
G45	G32	-0.155284266881025
G22	G46	0.155247135087445
G46	G32	0.155159187720664
G16	G48	0.155146683968714
G37	G28	0.15512450651663
G6	G28	-0.155114534444872
G44	G36	0.155113475949723
G28	G8	-0.154935117481242
