Gene1	Gene2	Score
G25	G31	0.262188299814916
G36	G10	0.261914670013028
G49	G43	0.261860462897305
G6	G24	0.261696342703952
G47	G21	-0.261576743522821
G1	G34	-0.261408469729642
G9	G34	-0.261249083404811
G43	G22	0.261243962429704
G44	G8	-0.26118308374203
G17	G39	0.261176255995891
G34	G3	-0.261103092567836
G24	G8	0.261078354218086
G44	G4	-0.260945346945279
G31	G6	0.260938319807851
G28	G19	-0.260772945019207
G19	G28	-0.260772945019207
G14	G43	-0.260770018252087
G8	G12	-0.260649550583148
G5	G25	-0.260497588294176
G22	G28	0.260424115400224
G29	G44	-0.26033142430659
G35	G2	-0.260278476917318
G41	G23	0.26027391811736
G36	G13	-0.259843774763203
G22	G10	0.259670066416328
G28	G12	0.259499871216734
G31	G33	-0.259468462429007
G47	G17	0.2594399672894
G8	G45	-0.259174223055831
G48	G12	0.258749657916353
G28	G21	0.25870418327224
G21	G28	0.25870418327224
G45	G7	-0.258668679560681
G13	G16	0.258631332709611
G25	G39	0.258090712893396
G13	G43	-0.258002084724855
G17	G45	-0.2578836528092
G21	G50	-0.257838704460944
G47	G22	-0.257655402942445
G49	G45	0.257399643238828
G13	G49	-0.25734675417473
G34	G35	-0.257227584898353
G49	G26	0.256984879155977
G46	G31	0.256875100714992
G42	G3	-0.256874487822748
G3	G42	-0.256874487822748
G6	G34	-0.256663859031675
G50	G25	0.256633086383166
G37	G5	0.256616947867864
G38	G50	-0.256550979073401
G8	G33	-0.256471790263145
G29	G3	0.256361766787349
G3	G28	-0.256174963781963
G25	G47	0.255929727237502
G28	G18	-0.255832957719953
G18	G28	-0.255832957719953
G46	G17	0.255808472535939
G21	G13	-0.255750224765316
G14	G26	-0.255711557255875
G29	G45	-0.255436045925337
G10	G15	0.25539466684556
G38	G33	0.255370515080877
G25	G19	0.255322694010183
G12	G37	0.25522653459068
G10	G41	-0.255215252242611
G30	G9	-0.255194231367098
G36	G7	0.254620820134445
G29	G41	0.254545333096059
G45	G10	0.254520048159687
G50	G34	-0.254428788805005
G50	G35	0.254333367550195
G10	G32	0.254319996525564
G40	G5	-0.254021222958454
G14	G37	-0.25402028986293
G32	G38	0.253943490585159
G45	G14	-0.253329844240258
G36	G11	-0.253318825498552
G8	G41	0.253224296920273
G28	G14	0.253175376202266
G14	G28	0.253175376202266
G8	G6	0.253068569161627
G5	G44	0.253015271010692
G43	G36	0.252974683358033
G46	G14	0.252956328881404
G33	G41	-0.252724078174436
G35	G10	-0.252669053620979
G33	G45	0.25254216130011
G49	G24	-0.252527628425837
G4	G23	0.252354559435602
G45	G19	0.252347432315631
G21	G14	-0.252099162518913
G25	G17	0.251778675453196
G17	G25	0.251778675453196
G10	G8	-0.251572872261929
G36	G12	0.251250824275157
G46	G22	-0.251217216416289
G46	G3	0.25109592747809
G3	G46	0.25109592747809
G50	G16	0.251024336771957
G13	G14	0.250990187575213
G35	G38	-0.250915937047044
G10	G30	-0.250796589848012
G45	G12	0.250643272679423
G28	G24	-0.250639207936996
G37	G39	-0.250581979957852
G41	G3	0.250489559865411
G41	G47	0.250489173950862
G9	G43	-0.250277028486986
G21	G49	0.250263883768702
G1	G29	0.250261727535283
G49	G14	-0.250234063509306
G48	G29	-0.249645872512311
G40	G37	-0.249602142661099
G13	G12	-0.249471350568663
G14	G33	-0.249343202724909
G42	G33	-0.249272743172528
G5	G37	-0.249218187111824
G38	G49	0.249088204735281
G41	G13	0.249077179050111
G38	G7	0.249032864055717
G24	G42	0.248989963181171
G5	G49	0.248687138877689
G31	G13	0.24868502313087
G13	G31	0.24868502313087
G41	G18	0.24864754200395
G2	G37	0.248645379066931
G40	G50	0.248565799174442
G22	G44	0.248492080041837
G22	G49	0.248335515633551
G27	G16	-0.24824432780749
G32	G48	0.248167151130754
G41	G14	0.248132852685999
G50	G5	-0.248011067093779
G5	G50	-0.248011067093779
G26	G49	0.24800219827429
G4	G28	-0.247913721395896
G5	G48	0.247816893037933
G21	G19	0.247710311279611
G4	G36	-0.247599533260137
G1	G26	-0.247393890491034
G3	G25	0.247284623466469
G3	G49	-0.247123755649762
G37	G4	-0.24699273301572
G24	G50	0.246879973748222
G44	G17	-0.246495747507948
G14	G36	-0.246210446375195
G17	G50	0.246068029335106
G2	G44	0.245786118923471
G34	G41	-0.245686710004861
G21	G33	0.245510910350753
G11	G22	0.245276703401016
G14	G45	-0.245033344476953
G37	G8	-0.245005868273749
G45	G3	-0.244980841911013
G30	G2	-0.244623005946308
G46	G34	-0.244492616043026
G29	G12	-0.244129775852449
G44	G29	-0.244098128046739
G31	G28	-0.243848511777416
G10	G45	0.243818191787669
G35	G48	-0.243806682997882
G16	G30	0.243760346774797
G44	G19	0.243673909436781
G37	G13	-0.243415188843046
G30	G12	-0.243353452756731
G38	G12	0.24326858684895
G12	G41	-0.243267710130988
G29	G27	-0.243170756268737
G27	G29	-0.243170756268737
G41	G6	0.243150881483226
G36	G25	0.242926888328731
G49	G42	-0.242909612818739
G1	G41	0.24288186297507
G35	G20	0.242821096230191
G47	G23	0.242637865423162
G9	G4	0.242537600593943
G34	G18	-0.242512009804256
G18	G34	-0.242512009804256
G25	G38	-0.242470263834939
G49	G5	0.24245684087993
G9	G12	-0.242378675419919
G8	G48	-0.24218867641884
G27	G8	-0.242091400138231
G8	G27	-0.242091400138231
G19	G22	0.242087025350923
G10	G13	-0.241975279689726
G23	G27	-0.241958680711974
G30	G16	0.241957451364561
G31	G38	-0.241540561344126
G9	G37	-0.241454311308221
G32	G49	0.241426964556173
G4	G37	-0.241287872073248
G36	G30	-0.241205398227251
G35	G23	0.241160294952694
G22	G13	-0.241121846182189
G9	G44	-0.240977539386041
G36	G33	0.240548876564706
G31	G44	-0.240422310352998
G14	G5	-0.240393059517241
G5	G14	-0.240393059517241
G37	G48	0.240389908904268
G34	G48	0.240038463838943
G49	G29	-0.240005834533582
G16	G26	-0.239863706719057
G22	G15	0.239797463507945
G1	G23	0.239758914795313
G15	G6	0.239708783132628
G1	G40	0.239576488348737
G42	G44	-0.239558639419469
G34	G1	-0.239445090892904
G47	G2	-0.23942944359592
G42	G47	0.239249408337876
G25	G45	-0.239081244281742
G23	G49	-0.239039989170577
G31	G24	0.239038377297893
G25	G6	0.238937806287558
G32	G47	-0.23893331205144
G13	G19	-0.23869861779945
G14	G27	-0.238693067725054
G3	G34	-0.238632059722156
G24	G12	-0.238512613902183
G21	G41	-0.238206400794721
G42	G1	0.237923516692841
G30	G45	0.237903086036835
G39	G14	0.237843027631046
G12	G7	-0.237754047795667
G7	G12	-0.237754047795667
G11	G16	0.237486227720926
G14	G41	0.237369411251244
G14	G46	0.237312870808339
G11	G10	-0.237239479335967
G10	G11	-0.237239479335967
G46	G41	0.237202946485488
G46	G23	0.236962507662242
G14	G47	0.236908457473157
G36	G46	-0.23688446804441
G23	G35	-0.236679587361373
G1	G30	0.236516918033036
G16	G36	-0.236173327427229
G37	G40	-0.236036062745025
G49	G31	-0.235758990336325
G34	G4	-0.235724641834077
G47	G19	0.235679534434844
G19	G47	0.235679534434844
G49	G3	-0.235579258797984
G25	G10	-0.235289787463714
G22	G16	-0.235265577993959
G27	G33	0.234851180272225
G37	G27	0.234613352501532
G50	G2	-0.234489483418947
G38	G16	-0.234477209141217
G17	G13	0.234445866074701
G37	G43	0.234150717870787
G45	G20	-0.234088876202194
G4	G49	-0.234043985225932
G4	G34	-0.234018470006107
G32	G22	0.233382049106083
G30	G17	0.233301410544147
G22	G19	0.233179388375994
G15	G29	0.233155929201885
G37	G44	0.233154437043077
G30	G27	-0.233099578924107
G27	G30	-0.233099578924107
G5	G1	-0.232967867229455
G10	G37	0.232943418686232
G12	G43	0.232861689665508
G27	G1	0.232830031610237
G1	G27	0.232830031610237
G22	G12	0.232797970066599
G8	G4	0.232768965071715
G32	G8	-0.232662384006584
G13	G3	-0.232585256738397
G3	G13	-0.232585256738397
G25	G28	-0.232567694232894
G24	G33	-0.232540497234904
G25	G8	-0.232506603610959
G8	G25	-0.232506603610959
G48	G26	0.232454489459554
G30	G43	-0.232438623569186
G18	G3	0.232221613626964
G30	G3	0.231803064031346
G10	G48	0.231560479978385
G47	G24	0.231399136242709
G3	G39	0.23139777981693
G41	G31	0.231381740790352
G41	G48	-0.231269492105924
G1	G22	-0.231265985146027
G32	G17	-0.231157314846044
G43	G9	-0.231089181968873
G35	G8	-0.231032399119853
G8	G35	-0.231032399119853
G21	G15	0.230996518330562
G19	G8	0.230895609386831
G29	G35	0.230599517173385
G48	G24	-0.230587190078318
G46	G16	0.230507855982668
G1	G2	-0.23045854277908
G11	G21	0.23039161507354
G25	G30	0.230338201197427
G40	G22	-0.230230202794775
G17	G8	0.230169713035031
G8	G17	0.230169713035031
G17	G4	0.230157294420317
G16	G34	-0.230155761193177
G23	G50	0.230138191662735
G45	G27	-0.229949449435068
G27	G45	-0.229949449435068
G47	G25	0.229864589489342
G32	G4	-0.229716312573004
G2	G18	-0.229510292687551
G4	G5	-0.229292923429103
G39	G10	-0.229286193780776
G27	G25	0.2292495002637
G12	G5	0.229150795087384
G5	G12	0.229150795087384
G6	G19	0.229132369014384
G37	G47	-0.229129563905564
G37	G30	-0.229087668018477
G42	G4	0.229050052233872
G38	G18	-0.228942524306146
G18	G38	-0.228942524306146
G41	G28	-0.228810917667473
G25	G41	0.228587197344153
G17	G5	-0.228462524925866
G30	G5	-0.228412931499492
G45	G5	-0.228269412638866
G32	G7	0.228146314773617
G7	G32	0.228146314773617
G35	G29	0.228128633554354
G40	G30	0.227959368356362
G31	G5	-0.227953266020012
G38	G48	0.227917118847322
G37	G10	0.227910648764122
G44	G31	-0.227849847741837
G37	G25	0.227838106152285
G11	G8	-0.227818029352724
G28	G38	0.227749629298859
G36	G49	0.227740580797153
G28	G2	-0.227657879111624
G2	G28	-0.227657879111624
G28	G4	-0.227375473882034
G35	G5	0.227266240795614
G7	G3	0.227219697695014
G40	G19	-0.227162300800274
G24	G9	0.227162029639258
G36	G16	-0.227106837551027
G40	G27	-0.227051285748499
G39	G7	-0.226980839634801
G31	G35	0.22697842856972
G47	G34	-0.226935771753132
G17	G9	0.226745442484908
G9	G33	-0.226639066889238
G24	G35	-0.226594378374513
G49	G37	0.226493622292253
G36	G5	0.226406283734911
G39	G22	-0.226299900122335
G39	G5	-0.226223584356609
G34	G13	-0.226195169646586
G30	G10	-0.225979826843843
G35	G33	-0.225950797878919
G19	G29	0.225793835757921
G1	G28	-0.225434003726037
G30	G31	0.225343909662935
G12	G48	0.225327367440514
G4	G27	-0.225312883626791
G48	G41	-0.225307427495458
G14	G39	0.225214338454989
G25	G16	0.225149413351177
G22	G17	-0.22512555461502
G17	G22	-0.22512555461502
G25	G27	-0.224565232104079
G41	G25	0.224561401240673
G29	G46	0.224490224261406
G37	G35	-0.224487289821921
G14	G49	-0.224363861435985
G48	G39	-0.224331522993796
G37	G12	0.224273735316344
G39	G25	0.224163380766559
G28	G8	-0.224144861476291
G41	G44	-0.224114261475297
G15	G48	-0.223931694582503
G12	G34	0.223894699392622
G8	G28	-0.223847400629591
G12	G28	0.223756098116237
G41	G29	0.223640589436755
G25	G35	-0.223358723212452
G41	G2	-0.223276367149946
G30	G15	-0.223260808408965
G15	G30	-0.223260808408965
G5	G6	-0.223048246923504
G8	G44	-0.223002782778193
G32	G11	0.222831910051274
G32	G6	-0.222757810267376
G32	G45	0.222730909545111
G25	G15	0.222637408294907
G23	G5	-0.222583465174779
G5	G23	-0.222583465174779
G48	G32	0.222396269992913
G6	G25	0.222369311069041
G3	G30	0.222325574129969
G23	G46	0.222049755374086
G2	G30	-0.221973007219282
G34	G44	0.221911415240147
G8	G13	0.221720972338119
G24	G21	-0.221609660388912
G37	G6	-0.221511316892086
G5	G34	-0.221367806260381
G19	G26	0.221334986659516
G31	G30	0.221327942857563
G21	G27	0.221277784432562
G17	G2	-0.221236101289316
G2	G45	0.221178018746256
G37	G29	-0.221136979959825
G37	G3	-0.221078009324695
G18	G11	0.2210280674304
G24	G48	-0.221009394012816
G11	G23	-0.220948337322939
G36	G43	0.220918646338943
G7	G39	0.220712573081918
G28	G5	0.220641973087565
G42	G6	0.220640988452987
G15	G4	0.220544067376907
G30	G4	0.22052865497797
G45	G16	-0.220400497462512
G41	G7	0.220175001076775
G10	G46	-0.220094044793566
G7	G42	0.219988758240151
G14	G40	0.219934582933555
G8	G31	0.219917996916067
G44	G11	-0.219916674174054
G7	G17	-0.219734256746976
G39	G13	0.219631034288331
G2	G13	-0.21961368836476
G50	G26	-0.219578029491577
G26	G50	-0.219578029491577
G17	G24	0.219577152986995
G27	G12	0.219503456427538
G29	G13	0.219470934612148
G48	G42	0.219398817962779
G19	G6	0.219210814882015
G40	G1	0.219159105751195
G14	G18	0.219143198778864
G39	G11	0.219058479449962
G17	G35	0.218893387924469
G35	G9	0.218889712781682
G32	G9	0.218789561716819
G28	G35	0.218779203190932
G47	G27	-0.218735209847287
G11	G26	0.218682837366747
G30	G40	0.218618528691238
G42	G34	-0.218599083722865
G26	G33	0.218595709439255
G6	G23	0.218381665127738
G43	G37	0.218346179492214
G40	G46	0.218301135482382
G32	G33	0.218171197829064
G12	G15	0.2180234422689
G23	G48	-0.21774949327932
G16	G13	0.217747389164766
G17	G41	0.21774124998698
G39	G19	0.217677535642952
G28	G34	0.217510814925341
G24	G26	-0.217460351209671
G3	G7	-0.217425328264349
G13	G48	-0.21739919329653
G46	G9	0.21728923845026
G9	G46	0.217076522611761
G39	G2	-0.216953359552957
G42	G7	0.216935466482029
G29	G15	0.216897722838747
G9	G35	0.216782389913678
G10	G43	0.216744935818719
G7	G45	-0.216726205405082
G31	G26	-0.216595533560168
G12	G26	0.216540528109017
G19	G21	-0.21653069705735
G23	G16	0.216509869062617
G25	G29	0.216508965677355
G41	G16	0.216484384654565
G9	G49	-0.216446452970846
G36	G41	-0.21641652024709
G40	G16	0.216263118960335
G40	G13	0.216240881326221
G25	G5	0.216233417103401
G41	G46	0.216211581367094
G12	G27	0.216157493489495
G25	G7	-0.215969216569153
G48	G27	0.21592823231739
G44	G27	-0.215875324514
G27	G44	-0.215875324514
G9	G10	-0.21577697260392
G13	G50	0.215738252294187
G34	G20	0.215735238785999
G19	G41	0.215705446850027
G27	G24	0.215560992907895
G24	G27	0.215560992907895
G48	G16	-0.215191284171733
G46	G29	0.215110591108662
G35	G6	0.215109408554544
G11	G34	0.214744019272924
G31	G42	0.214714699468051
G35	G25	-0.21469825931942
G16	G37	-0.214688627580412
G19	G23	-0.214465044586873
G3	G24	0.214452616432344
G11	G35	-0.214193426523152
G13	G4	0.214132986885227
G39	G26	-0.214067626149368
G31	G48	-0.214045863794576
G37	G33	0.214015743554086
G16	G15	-0.214001597201265
G33	G18	-0.213837449589078
G2	G49	0.213810286283021
G5	G33	0.213615057364209
G35	G47	0.21352472002682
G35	G24	0.21341921599611
G38	G45	0.2133802993349
G35	G31	0.213068089140171
G28	G44	0.212825983487218
G39	G9	0.212601774236227
G34	G11	-0.212578256969043
G20	G18	0.212464830047395
G34	G27	0.21236234611682
G11	G2	-0.212266275838126
G2	G11	-0.212266275838126
G37	G26	0.212230432094438
G16	G45	-0.212006087294239
G18	G1	0.211953842340192
G3	G27	-0.211817842718074
G1	G13	0.211745550465193
G19	G24	0.211717734372652
G45	G46	-0.211683289924411
G27	G10	0.2116687061881
G48	G11	-0.211593727862158
G35	G19	-0.211496006009216
G10	G34	0.211411684856023
G42	G49	-0.211407164921279
G49	G13	-0.211315674960285
G7	G11	-0.211192926699636
G24	G6	0.211154355415897
G21	G48	0.211130786238047
G44	G26	0.211077049658359
G30	G14	0.210991426273629
G25	G12	-0.210931357387132
G43	G18	-0.210837304583804
G11	G14	0.210723454041308
G45	G25	-0.2106954875875
G36	G3	-0.210620331255129
G30	G41	0.210404259832843
G28	G16	-0.210348408837424
G27	G13	-0.210254712510757
G16	G25	-0.2101525008018
G46	G27	-0.210126117316835
G20	G35	-0.209771995208436
G31	G1	0.209754477781018
G48	G4	-0.209601409936179
G31	G36	-0.209574175919563
G23	G7	-0.209532011450771
G23	G19	-0.209490412719301
G13	G26	-0.209395419931061
G33	G15	0.209278778725053
G50	G15	0.209113167123991
G28	G27	0.209112617204824
G32	G21	0.209067001782149
G21	G17	-0.208795456984745
G17	G21	-0.208795456984745
G12	G49	0.208682827272825
G31	G25	-0.208676142724212
G41	G49	-0.208572974219763
G21	G37	0.208522437372512
G32	G29	-0.20839114139737
G22	G41	-0.208336602174727
G7	G24	0.208323875604396
G32	G25	-0.20828282382688
G32	G23	0.208266073197534
G22	G46	-0.208057778725364
G12	G13	-0.208044238906742
G13	G35	0.207981559329237
G37	G41	-0.207797378365955
G38	G3	-0.207764023542897
G39	G15	0.20770879299941
G15	G39	0.20770879299941
G12	G11	-0.207707117544333
G11	G12	-0.207707117544333
G10	G33	0.207561544133303
G31	G37	-0.207506770253798
G17	G6	0.207487657598424
G5	G35	0.207483630144209
G24	G7	0.207339612279958
G2	G1	-0.207302004709279
G41	G1	0.207041976552671
G16	G43	-0.20703407269195
G16	G44	-0.207016701915843
G23	G9	-0.206998412618766
G13	G2	-0.206878775016681
G24	G22	-0.20675910369651
G22	G24	-0.20675910369651
G41	G27	-0.206749393597811
G8	G3	0.206650408155574
G29	G24	0.206639121607077
G9	G47	0.206517799542788
G5	G30	-0.206508405260378
G7	G40	-0.206444556009067
G12	G45	0.206389739531321
G19	G18	-0.206366496819434
G46	G11	0.206335496202031
G44	G30	-0.20613708219075
G45	G9	-0.206133654429564
G12	G47	-0.206120144880375
G25	G11	0.205877012787967
G40	G7	0.205777148662508
G28	G22	0.205675220292663
G38	G35	-0.20561323366399
G37	G17	-0.205553018389705
G36	G18	-0.205507898932947
G18	G36	-0.205507898932947
G37	G31	-0.205478686792716
G17	G3	0.205409730015642
G44	G41	-0.205403747484782
G47	G9	0.205327882509865
G18	G37	0.205111402849184
G23	G12	-0.205106499009013
G8	G39	0.205088296643316
G22	G7	0.205034484736155
G45	G15	-0.20494176560698
G15	G45	-0.20494176560698
G23	G3	0.204881677461459
G23	G28	-0.204821253882956
G12	G29	-0.204735726528649
G33	G24	-0.204652893561609
G34	G33	0.204579791080786
G8	G19	-0.204549426469695
G30	G39	0.204526314151861
G42	G10	-0.20394716306614
G28	G40	-0.203903273101802
G32	G44	0.203784332159152
G7	G41	-0.203763896592466
G18	G14	0.203755975870986
G10	G27	0.203754031755419
G12	G46	-0.203711680852737
G3	G15	-0.203616817007846
G5	G4	-0.203422255629895
G35	G13	0.203365615571618
G38	G1	-0.203307414186133
G12	G33	0.20329918979882
G13	G8	-0.203090554584023
G21	G43	0.202652026938197
G19	G25	0.202406498139294
G46	G45	-0.202403878727452
G41	G9	0.202301712807337
G15	G43	-0.202256086991863
G23	G45	-0.202219864057268
G23	G1	0.202090221066825
G13	G30	0.201904503545086
G7	G35	-0.201889427521147
G9	G16	0.20174784855763
G27	G31	-0.201737579299559
G22	G33	0.201695532778662
G12	G39	-0.201640602942977
G46	G5	-0.201555726480583
G23	G43	-0.201517525308903
G22	G42	-0.201427284034328
G17	G43	-0.201250364376881
G47	G42	0.201077917343463
G4	G25	0.201003237799424
G9	G14	0.200599985546009
G24	G47	0.200592720778313
G38	G14	-0.200586880807227
G18	G24	0.200385896727358
G49	G25	0.200191299111814
G34	G50	-0.200161795644045
G50	G27	-0.20008606216457
G27	G50	-0.20008606216457
G23	G17	0.200052908123158
G17	G23	0.200052908123158
G19	G3	0.200038242116874
G47	G35	0.199957907454562
G39	G20	0.199937804964777
G35	G40	0.199868375321373
G15	G3	0.199658138129579
G13	G22	0.199460690577424
G42	G26	-0.19916747794813
G1	G42	0.199155557493092
G35	G14	0.199104122100407
G27	G14	-0.199007365601426
G42	G24	0.19883794409824
G21	G9	-0.198761382425474
G40	G26	-0.198656252220834
G42	G23	0.19852358501944
G26	G41	-0.198358342683998
G6	G27	-0.198342849661898
G4	G9	0.198332764282095
G21	G39	-0.198273587696381
G22	G3	-0.198233612520641
G35	G12	-0.198101581870331
G20	G9	-0.19808495013347
G41	G15	-0.197887016575136
G26	G46	-0.197768106993892
G2	G33	0.197693222119823
G37	G1	-0.19767854296042
G33	G27	0.197668327509144
G28	G10	0.197599897846816
G44	G42	0.197546233453936
G8	G24	0.197528529926279
G7	G8	-0.197505286367307
G28	G23	-0.19746670053148
G15	G50	0.197427791599703
G21	G1	-0.197276839863196
G14	G34	-0.19717646335853
G29	G28	-0.197059991826281
G15	G33	-0.197045504069827
G3	G37	-0.196958802296401
G7	G27	0.196858489294218
G17	G26	0.196818030789865
G32	G39	-0.196749705649771
G35	G15	-0.196602685433513
G17	G37	-0.196556830960586
G17	G48	0.196445118054877
G42	G9	0.196436584549366
G30	G25	-0.196234076533249
G47	G15	0.196222813879635
G18	G35	0.196123518025119
G14	G6	0.196021686836185
G37	G7	0.195621708126803
G34	G42	-0.195443741792658
G41	G5	0.195414208590846
G10	G6	-0.195361541384645
G23	G14	0.195348305694342
G9	G3	0.195345946871824
G19	G17	0.195276227658091
G23	G41	0.195173841073091
G27	G41	-0.19514365244752
G10	G49	0.194925503903416
G6	G35	-0.194900094245104
G17	G42	0.19485877856026
G24	G31	0.194720722357915
G4	G13	0.194706315452913
G18	G5	-0.194610150190861
G5	G18	-0.194610150190861
G36	G14	-0.194604616880785
G3	G32	-0.194580385990261
G19	G1	0.194539624803888
G32	G20	0.19447082426084
G27	G48	0.194190792089666
G27	G4	-0.194122350282616
G43	G5	0.194079739292232
G36	G15	0.194026231948
G35	G50	-0.194021510111196
G23	G44	-0.193995786719117
G10	G50	-0.193918660741052
G30	G42	-0.193910884162732
G17	G47	0.193842521250259
G28	G25	0.193713092651792
G15	G5	-0.193657225564101
G39	G16	0.193570463743125
G42	G5	-0.193538798410679
G36	G9	-0.193530259941967
G31	G18	0.193480984173673
G49	G39	-0.193480010859325
G3	G35	0.193321174943865
G13	G33	-0.193319831929743
G6	G17	0.193038700693559
G19	G34	0.193034624803068
G18	G41	0.192984236704362
G24	G23	0.192977395326186
G39	G17	0.192835348460205
G33	G42	0.1927629180356
G9	G48	-0.192733064994365
G42	G22	-0.192614377110421
G5	G36	0.192242801637211
G35	G18	0.192164217878709
G20	G8	0.192109061916076
G14	G15	-0.192027027410815
G50	G24	0.192005874803758
G13	G23	0.191963622510208
G44	G9	-0.191932070378708
G9	G26	0.191883298687038
G22	G11	-0.191846232210336
G50	G37	-0.191498660025635
G16	G50	0.191467500714194
G9	G20	-0.19140944238643
G33	G37	0.191363240513701
G40	G20	-0.191206128468506
G3	G11	0.191187368720969
G10	G40	-0.191119786744849
G30	G1	0.19091087337097
G9	G25	0.190909427277084
G2	G34	0.190831107394861
G5	G43	0.190622726445851
G15	G31	0.19056016513189
G19	G38	-0.190522144210305
G8	G46	0.190311906119753
G44	G35	-0.190180882854858
G42	G21	-0.190068752146316
G36	G45	0.190001703265632
G18	G44	-0.189995623092192
G1	G17	0.189886471376459
G34	G28	0.189881768379778
G15	G41	0.189817004401165
G34	G49	0.189810237731369
G41	G37	-0.189539860876294
G15	G28	-0.189505970492773
G23	G15	-0.189427912155053
G20	G34	-0.189117730574722
G38	G31	-0.18903818015878
G23	G13	0.189023719578708
G49	G17	-0.188952925038389
G10	G39	-0.18868396229021
G32	G1	-0.188683510422349
G45	G23	-0.188570807488634
G20	G31	0.18821769340605
G3	G17	-0.18807830242079
G1	G18	0.188009096149354
G6	G15	0.188001350112681
G16	G41	0.187977061970216
G6	G42	0.187842427851117
G38	G19	0.187564992896421
G49	G27	0.187559067739395
G16	G18	0.187507812949084
G20	G22	-0.187409066751615
G13	G1	0.187368242629864
G22	G14	-0.18732236616001
G22	G9	-0.187313867677688
G48	G37	0.18731106640399
G16	G11	0.1865844070174
G26	G7	0.186561977315161
G7	G26	0.186561977315161
G10	G18	-0.186509735870831
G35	G44	-0.186399883731971
G4	G26	-0.186365338405067
G42	G19	0.186333489594777
G30	G18	0.186289358707843
G18	G30	0.186289358707843
G16	G48	-0.186288825103127
G37	G16	-0.186206228834231
G22	G27	0.186172566543369
G18	G16	0.186166804227873
G11	G43	-0.185822823133393
G27	G19	0.18556346859336
G6	G11	0.185491490271463
G18	G42	0.185426600446861
G9	G27	-0.185403464106684
G12	G40	-0.185326032820458
G18	G19	-0.185303500208722
G17	G31	0.185142016073406
G2	G48	0.185059973540733
G2	G46	-0.184917387782157
G4	G42	0.184551213849944
G34	G43	0.184498068853185
G18	G48	-0.184488512293937
G33	G17	-0.184486118116552
G20	G28	-0.184465618312083
G25	G36	-0.184366527156139
G46	G18	-0.184299344470242
G20	G26	-0.184239344412541
G34	G5	0.184154109250365
G32	G2	0.184145601061217
G21	G31	-0.184043861394075
G22	G40	-0.184012515894935
G28	G36	0.183718593401618
G40	G35	0.183602763634271
G27	G26	0.183550371149368
G31	G27	-0.183518863773019
G27	G37	0.183517504261651
G12	G6	-0.183487270482312
G17	G14	0.183420664493639
G29	G18	0.182958829624139
G18	G29	0.182958829624139
G4	G18	0.182949979199505
G42	G14	0.182902426369032
G9	G8	0.182583823760249
G41	G30	0.18251088755669
G38	G25	-0.182439320770141
G36	G47	-0.182395357672484
G20	G42	-0.18231496811003
G33	G13	-0.182190267509321
G40	G9	0.182176753436977
G16	G29	0.182092046480953
G2	G50	0.181984501196839
G20	G3	0.181981858328224
G22	G47	0.181965016990405
G9	G22	-0.181961197943631
G24	G17	0.181891949452325
G7	G16	0.18186891760042
G25	G13	0.181689577701295
G10	G28	0.181628341159442
G12	G42	-0.181484182977884
G9	G6	0.181441225917708
G37	G14	-0.181386264541275
G37	G9	-0.181262598008995
G36	G1	-0.181254509314985
G15	G40	0.181176500737709
G38	G47	-0.181171471764234
G26	G17	0.181034691286613
G5	G38	0.180923530972899
G7	G37	-0.180881990562965
G50	G17	0.180861531615592
G16	G7	0.180813513546964
G10	G29	-0.180784182137621
G21	G24	-0.180780458015997
G37	G24	-0.180749800914031
G11	G44	-0.180692370277742
G14	G13	0.180672499418922
G42	G2	0.180664130687305
G38	G27	0.180549082478534
G47	G20	0.180541949734144
G32	G43	0.180518021761272
G12	G18	-0.180329537655115
G32	G37	0.180282316177247
G35	G37	-0.180136242532287
G12	G35	-0.180083990360892
G6	G37	-0.180058177672889
G34	G24	-0.179887365753681
G32	G46	0.179831988131597
G13	G15	-0.179696158698168
G37	G15	-0.179625466007215
G11	G38	-0.17959023295928
G13	G47	0.179567628829127
G9	G29	0.179564670961378
G4	G17	0.179560905419101
G28	G41	-0.179478270063274
G44	G28	0.179240623236704
G26	G27	0.179134473315986
G13	G18	0.178882138360153
G19	G37	0.178857883635701
G14	G24	0.178826229703431
G38	G15	0.178806506267898
G6	G5	-0.178666482062945
G17	G33	-0.178652708228102
G16	G27	-0.178625527058893
G39	G23	0.17853856166931
G34	G32	0.178456449505201
G29	G7	0.178119575391016
G5	G15	-0.178085613472651
G6	G26	-0.178019437533654
G4	G15	0.177849312714575
G9	G18	0.177680515057825
G13	G27	-0.177572256395078
G24	G3	0.177331441647906
G27	G22	0.17732775758195
G48	G45	0.177056077260982
G14	G32	-0.176884316188543
G38	G20	-0.176668799343084
G15	G46	0.176381091052648
G43	G19	-0.176378094865318
G42	G36	-0.176300265149131
G26	G42	-0.176244786471904
G13	G46	0.176208624102777
G25	G49	-0.176069320292283
G34	G6	-0.176052144677001
G9	G2	0.175654342054107
G28	G29	-0.175595274426758
G38	G28	0.175568293520408
G19	G42	0.175370074888291
G20	G24	0.175297933797855
G1	G32	-0.175092552205499
G18	G50	-0.174813382076895
G17	G34	-0.174790364554926
G2	G35	-0.174751572717199
G9	G38	-0.174487928174608
G13	G41	0.17441096886147
G18	G7	0.174345737141987
G42	G32	0.174339769389083
G29	G9	0.17431748652432
G32	G5	0.174235562720767
